uniqueID,site,plot,quad,ind,emerg.date,phen.1,itero.per?,date.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds.1,flrs.1,fruits.1,longest.fruit.1,notes.1,herb.1,protocol.notes.1,phen.2,date.2,stem.diam.2,height.2,total.branch.2,longest.leaf.2,buds.2,flrs.2,fruits.2,longest.fruit.2,notes.2,herb.2,protocol.notes.2,phen.3,date.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds.3,flrs.3,fruits.3,longest.fruit.3,notes.3,herb.3,protocol.notes.3,phen.4,date.4,stem.diam.4,height.4,total.branch.4,longest.leaf.4,buds.4,flrs.4,fruits.4,longest.fruit.4,notes.4,herb.4,protocol.notes.4,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds.5,flrs.5,fruits.5,longest.fruit.5,notes.5,herb.5,protocol.notes.5,date.6,phen.6,stem.diam.6,height.6,total.branch.6,longest.leaf.6,buds.6,flrs.6,fruits.6,longest.fruit.6,notes.6,herb.6,protocol.notes.6,date.7,phen.7,stem.diam.7,height.7,total.branch.7,longest.leaf.7,buds.7,flrs.7,fruits.7,longest.fruit.7,notes.7,herb.7,date.8,phen.8,stem.diam.8,height.8,total.branch.8,longest.leaf.8,buds.8,flrs.8,fruits.8,longest.fruit.8,canopy.width.8,notes.8,herb.8
LV1 P2 QNA #0-5,LV1,2,NA,0-5,(8/22/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,B,8/22/17,2.05,2.1,3,NA,19,NA,NA,NA,,,,B,8/29/17,2.05,6.4,3,NA,32,0,0,NA,,,,9/3/17,F,2.95,8.2,3,NA,20,10,NA,NA,one branch broken,,,9/12/17,F,2.95,11.5,3,NA,9,6,10,5.9,NA,,NA,9/19/17,P,2.95,5,3,NA,0,0,1,1.4,"herb, branches chopped","1a, 2b",9/30/17,P,2.7,4.5,5,NA,11,0,1,1.5,NA,3 branches eaten but new branches w/buds,2b
LV1 P2 QNA #0-6,LV1,2,NA,0-6,(8/22/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,B,8/22/17,1.46,1.7,1,NA,8,NA,NA,NA,,,,B,8/29/17,1.46,4,1,NA,11,0,0,NA,,,,9/3/17,F,2.05,5.6,1,NA,10,5,NA,NA,,,,9/12/17,F,2.05,7.2,1,NA,7,3,4,3.6,NA,,NA,9/19/17,F,2.05,7.2,1,NA,5,2,7,4.6,NA,,9/30/17,P,2.1,6.8,1,NA,NA,NA,6,5,NA,,
LV1 P2 QNA #0-7,LV1,2,NA,0-7,(8/22/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,B,8/22/17,2.12,3.6,4,NA,7,NA,NA,NA,,,,B,8/29/17,2.12,5.2,4,NA,33,0,0,NA,some weird buds,,,9/3/17,F,2.53,8.1,5,NA,28,1,NA,NA,,,,9/12/17,F,2.53,9.4,5,NA,33,4,0,0,NA,,NA,9/19/17,F,2.53,9.4,5,NA,29,7,2,1,NA,,9/30/17,F,2.91,9,6,NA,24,5,3,0.7,NA,,
LV1 P2 QNA #0-8,LV1,2,NA,0-8,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.51,4.2,3,NA,21,2,0,NA,,,,9/3/17,F,2.51,6.5,3,NA,18,5,NA,NA,,,,9/12/17,F,2.51,7.2,3,NA,8,4,8,4.5,NA,,NA,9/19/17,F,2.51,7.2,3,NA,9,2,10,4.5,NA,,9/30/17,S,2.34,7.4,3,NA,NA,NA,10,4.4,NA,,
LV1 P2 QNA #0-9,LV1,2,NA,0-9,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.75,9.4,1,NA,8,3,0,1.2,,,,9/3/17,F,1.75,11.3,1,NA,5,3,2,1.2,,,,9/12/17,F,1.75,11.3,1,NA,3,1,5,4.9,NA,,NA,9/19/17,P,1.75,11.3,1,NA,3,0,3,5,NA,,9/30/17,S,1.68,10,1,NA,NA,NA,3,4.8,NA,,
LV1 P2 QNA #0-10,LV1,2,NA,0-10,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,V,8/29/17,1.53,2,1,0.7,NA,NA,NA,NA,,,,9/3/17,V,1.53,2.6,1,0.7,NA,NA,NA,NA,,,,9/12/17,V,1.53,2.6,1,0.7,NA,NA,NA,NA,NA,,NA,9/19/17,V,1.53,2.6,1,0.7,NA,NA,NA,NA,NA,,9/30/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #0-11,LV1,2,NA,0-11,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,V,8/29/17,1.41,2.1,1,1.3,NA,NA,NA,NA,,,,9/3/17,V,1.63,2.1,1,1.3,NA,NA,NA,NA,,,,9/12/17,V,1.63,2.1,1,0.3,NA,NA,NA,NA,NA,,NA,9/19/17,V,1.63,2.1,1,1.3,NA,NA,NA,NA,NA,,9/30/17,V,2.04,1.6,1,1.4,NA,NA,NA,NA,3,,
LV1 P2 QNA #0-12,LV1,2,NA,0-12,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.18,12,1,NA,11,7,0,NA,,,,9/3/17,F,2.5,13.5,1,NA,6,6,7,3,,,,9/12/17,F,2.5,14.3,1,NA,4,2,13,5.9,NA,,NA,9/19/17,P,2.5,7.5,1,NA,NA,NA,NA,NA,"chopped, herb","1a, 2b",9/30/17,P,2.77,7.4,4,NA,12,NA,NA,NA,NA,all branches chopped; budding again,2b
LV1 P2 QNA #1,LV1,2,NA,1,(8/9/17),V,Y,8/9/17,3.95,4,6,2,NA,NA,NA,NA,5 VB,,,V,8/14/17,3.95,4,6,2,NA,NA,NA,NA,bolting,,,B,8/22/17,3.95,4,6,NA,74,NA,NA,NA,,,,F,8/29/17,4.73,10,12,NA,96,21,0,NA,,,,9/3/17,F,4.73,15.8,12,NA,7,5,2,0.7,,,,9/12/17,F,4.73,17.2,12,NA,67,3,4,7.2,Herbivory,1a,NA,9/19/17,B,4.73,7,12,NA,67,NA,NA,NA,"herb, branches chopped","1a, 2b",9/30/17,F,4.59,9.5,3,NA,73,1,NA,NA,NA,,
LV1 P2 QNA #2,LV1,2,NA,2,(8/9/17),V,Y,8/9/17,2.14,4.5,3,1.5,NA,NA,NA,NA,looks older,,,V,8/14/17,2.14,4.5,3,1.5,NA,NA,NA,NA,"could be itero, but no stalks- probably at least a per. Bolting",,,B,8/22/17,2.14,4.5,3,NA,56,NA,NA,NA,,,,F,8/29/17,3.06,14.2,8,NA,58,28,0,NA,,,,9/3/17,F,3.42,15.1,8,NA,26,24,28,2.5,,,,9/12/17,F,3.42,17,8,NA,21,2,40,6.5,NA,,NA,9/19/17,P,3.42,13,8,NA,NA,NA,6,5.5,"herb, branches chopped, not same pod as last time","1a, 2b",9/30/17,S,3.44,11.4,9,NA,NA,NA,3,5.2,NA,,
LV1 P2 QNA #2-1,LV1,2,NA,2-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.65,7.1,1,NA,5,4,0,NA,,,,9/3/17,F,2.01,7.5,1,NA,3,1,4,1.2,,,,9/12/17,P,2.01,8.4,1,NA,3,0,4,3.7,NA,,NA,9/19/17,P,2.01,8.4,1,NA,NA,NA,3,3.7,NA,,9/30/17,S,1.61,7.8,1,NA,NA,NA,2,3.7,NA,,
LV1 P2 QNA #2-2,LV1,2,NA,2-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.82,11.2,1,NA,8,5,0,NA,,,,9/3/17,F,2.91,13.3,1,NA,5,5,5,3.1,,,,9/12/17,F,2.91,13.6,1,NA,3,1,7,6.3,NA,,NA,9/19/17,F,2.91,13.6,1,NA,1,1,8,6.3,NA,,9/30/17,S,3.02,14.5,1,NA,NA,NA,4,6.1,NA,,
LV1 P2 QNA #2-3,LV1,2,NA,2-3,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.14,5.5,6,NA,14,2,0,NA,,,,9/3/17,F,2.33,8.4,6,NA,12,2,NA,NA,2 VB,,,9/12/17,F,2.33,10,6,NA,13,5,3,4,1 V B ,,NA,9/19/17,F,2.33,10,6,NA,10,4,3,4,1 VB,,9/30/17,S/V,2.38,11,6,NA,NA,NA,2,4.2,NA,1 VB,
LV1 P2 QNA #3,LV1,2,NA,3,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,G2,,,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no fruits left, herbivory",1a
LV1 P2 QNA #3-1,LV1,2,NA,3-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.85,8.9,1,NA,9,4,0,NA,,,,9/3/17,F,2.5,10.1,1,NA,5,6,3,1.6,,,,9/12/17,P,2.5,10.5,1,NA,2,0,7,5.3,NA,,NA,9/19/17,P,2.5,10.5,1,NA,2,0,5,5.3,NA,,,S,2.44,11.1,1,NA,NA,NA,5,5.1,NA,,
LV1 P2 QNA #3-2,LV1,2,NA,3-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.42,6.7,4,NA,16,3,0,NA,one flower weird due to herbivory?,,,9/3/17,F,2.42,6.7,5,NA,6,2,1,0.5,,,,9/12/17,F,2.42,7.4,4,NA,7,1,5,4.1,1 V B ; herb,1a,NA,9/19/17,P,2.42,7.4,4,NA,7,0,6,4.1,1 VB,,,S/V,2.65,7.6,4,NA,NA,NA,2,4.1,NA,,
LV1 P2 QNA #4,LV1,2,NA,4,(8/9/17),V,Y,8/9/17,2.38,5,3,0.7,NA,NA,NA,NA,1 VB,,,B,8/14/17,2.38,5,3,NA,3,NA,NA,NA,,,,B,8/22/17,2.38,7.2,3,NA,4,NA,NA,NA,,,,F,8/29/17,2.38,9,3,NA,8,2,0,NA,,,,9/3/17,F,2.66,10.1,1,NA,6,3,NA,NA,,,,9/12/17,P,2.66,10.1,1,NA,NA,NA,NA,NA,Herbivory,1a,NA,9/19/17,P,2.66,10.1,1,NA,NA,NA,NA,NA,"herb, branches chopped","1a, 2b",9/30/17,P,3.09,9.6,1,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #5,LV1,2,NA,5,(8/9/17),V,N,8/9/17,2.02,3.5,1,1.8,NA,NA,NA,NA,,,,B,8/14/17,2.02,3.5,1,NA,18,NA,NA,NA,,,,B,8/22/17,2.02,3.5,7,NA,58,NA,NA,NA,,,,F,8/29/17,2.76,9.9,7,NA,52,29,0,NA,,,,9/3/17,F,3.12,12.5,7,NA,37,29,21,2.8,,,,9/12/17,F,3.12,13.3,7,NA,21,5,37,6.3,NA,,NA,9/19/17,P,3.12,13.3,7,NA,2,0,34,6.3,NA,,9/30/17,S,3.25,13.3,7,NA,NA,NA,22,6.3,NA,,
LV1 P2 QNA #6,LV1,2,NA,6,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #6-1,LV1,2,NA,6-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.68,12.4,1,NA,3,5,1,1,,,,9/3/17,F,1.68,14,1,NA,1,2,6,6.2,,,,9/12/17,P,1.68,14,1,NA,NA,NA,6,6.2,NA,,NA,9/19/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,totally chopped; only stick left!,2b,9/30/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #6-2,LV1,2,NA,6-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.37,8.3,1,NA,9,1,0,NA,,,,9/3/17,F,2.27,9.8,2,NA,6,3,1,1,,,,9/12/17,F,2.27,10.3,2,NA,5,1,4,3.4,NA,,NA,9/19/17,F,2.27,10.3,2,NA,5,2,3,3.4,NA,,9/30/17,S,1.55,10.4,1,NA,NA,NA,2,3.4,NA,,
LV1 P2 QNA #6-3,LV1,2,NA,6-3,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.27,9.8,4,NA,18,12,4,0.9,,,,9/3/17,F,2.52,12,4,NA,13,7,15,5,,,,9/12/17,F,2.52,12,4,NA,12,1,23,5,NA,,NA,9/19/17,P,2.52,12,4,NA,3,0,8,5,NA,,9/30/17,S,2.27,11.5,3,NA,NA,NA,7,4.9,NA,,
LV1 P2 QNA #6-4,LV1,2,NA,6-4,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.03,8.1,1,NA,6,5,2,0.7,,,,9/3/17,F,2.24,9.5,1,NA,5,4,3,3.2,,,,9/12/17,P,2.24,9.5,1,NA,4,0,9,3.2,NA,,NA,9/19/17,P,2.24,9.5,1,NA,2,0,3,3.2,NA,,9/30/17,S,2.23,9,1,NA,NA,NA,3,3.3,NA,,
LV1 P2 QNA #6-5,LV1,2,NA,6-5,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.36,7.7,3,NA,9,6,2,0.6,,,,9/3/17,F,2.36,9.2,3,NA,5,4,7,4,,,,9/12/17,P,3.36,9.2,3,NA,5,0,10,4.9,NA,,NA,9/19/17,P,2.36,9.2,3,NA,0,0,10,4.9,NA,,9/30/17,S,2.25,8.4,3,NA,NA,NA,5,4.6,NA,,
LV1 P2 QNA #7,LV1,2,NA,7,(8/9/17),V,N,8/9/17,2.26,1.5,2,1.1,NA,NA,NA,NA,,,,B,8/14/17,2.26,1.5,2,NA,6,NA,NA,NA,,,,B,8/22/17,2.26,1.5,3,NA,24,NA,NA,NA,,,,F,8/29/17,2.26,11.1,2,NA,9,11,2,0.8,,,,9/3/17,F,2.4,2.5,2,NA,9,7,11,5,,,,9/12/17,F,2.4,12.5,2,NA,7,2,14,5.3,NA,,NA,9/19/17,P,2.47,12.5,2,NA,3,0,8,5.3,NA,,9/30/17,S,2.2,13,2,NA,NA,NA,8,5,NA,,
LV1 P2 QNA #7-1,LV1,2,NA,7-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.35,6.5,1,NA,7,0,1,0.5,no flowers- might be due to herbivory,,,9/3/17,F,2.47,8.1,1,NA,5,1,1,3.3,,,,9/12/17,F,2.47,8.1,1,NA,4,2,3,4.4,NA,,NA,9/19/17,F,2.47,8.1,1,NA,3,1,4,4.9,NA,,9/30/17,S,2.16,7.7,1,NA,NA,NA,3,4.8,NA,,
LV1 P2 QNA #7-2,LV1,2,NA,7-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.98,10,3,NA,13,7,1,0.4,,,,9/3/17,F,2.1,10,3,NA,7,5,5,3.5,,,,9/12/17,F,2.1,10,3,NA,3,2,9,5.5,NA,,NA,9/19/17,F,2.1,10,3,NA,2,1,7,5.5,NA,,9/30/17,S,2.13,9,3,NA,NA,NA,5,5.5,NA,,
LV1 P2 QNA #8,LV1,2,NA,8,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #9,LV1,2,NA,9,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,G3,,,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,2G alive,,,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #9-1,LV1,2,NA,9-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.15,10,1,NA,5,4,4,1.9,,,,9/3/17,F,2.15,10,1,NA,5,1,8,4.9,,,,9/12/17,P,2.15,10,1,NA,3,0,4,5.2,NA,,NA,9/19/17,P,2.15,10,1,NA,0,0,4,5.2,NA,,9/30/17,S,1.91,10,1,NA,NA,NA,3,5,NA,,
LV1 P2 QNA #9-1-1,LV1,2,NA,9-1-1,(9/3/2017),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,,8/29/17,,,,,,,,,,,,9/3/17,F,1.87,10.1,3,NA,5,3,3,1.5,,,,,,,,,,,,,,,,,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,???,,,,,,,,,,,
LV1 P2 QNA #9-2,LV1,2,NA,9-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,not a plant,,,9/3/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT A PLANT,,,9/12/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,not a plant,,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,not a plant!,,9/30/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT A PLANT,
LV1 P2 QNA #9-3,LV1,2,NA,9-3,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.99,9.1,5,NA,20,15,6,1,,,,9/3/17,F,3.05,11.5,5,NA,18,6,21,5.1,,,,9/12/17,P,3.65,11.5,5,NA,19,0,22,4.7,NA,,NA,9/19/17,P,3.05,11.5,5,NA,7,0,20,5,NA,,9/30/17,S,2.71,11,5,NA,NA,NA,13,5.1,NA,,
LV1 P2 QNA #9-4,LV1,2,NA,9-4,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,V,8/29/17,1.07,0.5,1,0.5,NA,NA,NA,NA,,,,9/3/17,V,1.07,0.5,1,0.5,NA,NA,NA,NA,,,,9/12/17,NA,1.07,0.5,1,0.5,NA,NA,NA,NA,NA,,NA,9/19/17,V,1.07,0.5,1,0.5,NA,NA,NA,NA,NA,,9/30/17,V,1.29,0.4,1,0.8,NA,NA,NA,,1.4,purple!,
LV1 P2 QNA #9-5,LV1,2,NA,9-5,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/12/17,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #9-6,LV1,2,NA,9-6,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.72,5.8,1,NA,0,2,3,1.8,,,,9/3/17,P,1.72,5.8,1,NA,NA,NA,3,1.4,,,,9/12/17,V,1.72,5.8,1,NA,0,0,2,1.2,Herbivory,1a,NA,9/19/17,P,1.72,5.8,1,NA,0,0,3,1.5,herb,1a,9/30/17,S,1.79,5.2,1,NA,NA,NA,1,0.4,NA,,
LV1 P2 QNA #10,LV1,2,NA,10,(8/9/17),D,N,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,D,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/3/17,D,NA,NA,NA,NA,NA,NA,NA,NA,,,,9/12/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,9/19/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
LV1 P2 QNA #10-1,LV1,2,NA,10-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.47,15,1,NA,6,7,1,0.9,,,,9/3/17,F,2.47,15.1,1,NA,4,4,7,6.1,,,,9/12/17,P,2.47,15.1,1,NA,3,0,9,6.8,NA,,NA,9/19/17,P,2.47,15.1,1,NA,0,0,9,6.8,NA,,9/30/17,P,2.44,14.7,1,NA,0,0,4,6.8,NA,,
LV1 P2 QNA #10-2,LV1,2,NA,10-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,3.98,14,4,NA,4,4,4,3.9,,,,9/3/17,F,3.98,14,4,NA,6,1,7,6.1,,,,9/12/17,P,3.98,14,4,NA,2,0,5,6.1,NA,,NA,9/19/17,P,3.98,14,4,NA,0,0,7,6.2,NA,,9/30/17,P,2.71,14.2,2,NA,0,0,5,6.4,NA,,
LV1 P2 QNA #10-3,LV1,2,NA,10-3,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.7,8.5,1,NA,4,3,3,1.5,,,,9/3/17,F,1.7,8.9,1,NA,3,1,5,4,,,,9/12/17,P,1.7,8.9,1,NA,2,0,7,4,NA,,NA,9/19/17,P,1.7,8.9,1,NA,0,0,4,4,NA,,9/30/17,P,1.48,8.3,1,NA,0,0,2,4.1,NA,,
LV1 P2 QNA #10-4,LV1,2,NA,10-4,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.72,12.7,2,NA,8,4,6,3.8,,,,9/3/17,F,2.39,14.6,2,NA,5,4,8,5.5,,,,9/12/17,P,2.39,14.6,2,NA,3,0,8,5.5,NA,,NA,9/19/17,P,2.39,14.6,2,NA,0,0,7,5.5,NA,,9/30/17,P,2.16,13.6,2,NA,0,0,4,5.7,NA,,
LV1 P2 QNA #10-5,LV1,2,NA,10-5,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.91,8.5,2,NA,11,6,3,1.3,,,,9/3/17,F,1.99,9.6,3,NA,7,2,8,4.5,,,,9/12/17,P,1.99,9.6,3,NA,7,0,10,4.6,NA,,NA,9/19/17,P,1.99,9.6,3,NA,2,0,10,4.6,NA,,9/30/17,P,1.85,9.4,2,NA,0,0,3,4.4,NA,,
LV1 P2 QNA #10-6,LV1,2,NA,10-6,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,1.83,8.3,1,NA,5,5,5,3.1,,,,9/3/17,F,2.37,9,1,NA,4,3,6,4.6,,,,9/12/17,P,2.37,10,1,NA,4,0,7,4.7,NA,,NA,9/19/17,P,2.37,10,1,NA,0,0,5,4.7,NA,,9/30/17,P,2.27,9.5,1,NA,0,0,5,5,NA,,
LV1 P2 QNA #11,LV1,2,NA,11,(8/9/17),V,N,8/9/17,1.79,3.5,1,0.7,NA,NA,NA,NA,yellow pin flag,,,B,8/14/17,1.79,3.5,1,NA,10,NA,NA,NA,,,,F,8/22/17,1.79,7.4,3,NA,13,1,NA,NA,yellow pin flag,,,NA,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,can't find,,,9/3/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOST,,,9/12/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost,,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOST,,9/30/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lost after 8/22 (trip 3) at which point it was F,
LV1 P2 QNA #12,LV1,2,NA,12,(8/9/17),V,N,8/9/17,2.61,3.8,1,2,NA,NA,NA,NA,,,,B,8/14/17,2.61,3.8,1,NA,20,NA,NA,NA,,,,F,8/22/17,2.61,8.2,6,NA,36,1,NA,NA,,,,F,8/29/17,3.43,12.3,6,NA,26,20,8,1.7,,,,9/3/17,F,3.76,13.3,6,NA,14,11,30,5.4,,,,9/12/17,F,3.76,13.3,6,NA,5,1,25,5.6,NA,,NA,9/19/17,P,3.76,13.3,6,NA,0,0,25,5.6,NA,,9/30/17,P,4.53,13.4,5,NA,0,0,24,5.5,NA,,
LV1 P2 QNA #12-1,LV1,2,NA,12-1,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.08,12,2,NA,4,6,4,2.2,,,,9/3/17,F,2.61,13.2,2,NA,3,1,10,6,,,,9/12/17,P,2.61,13.2,2,NA,7,0,8,6,NA,,NA,9/19/17,P,2.61,13.2,2,NA,0,0,10,6,NA,,9/30/17,P,2.04,13,2,NA,0,0,6,5.5,NA,,
LV1 P2 QNA #12-2,LV1,2,NA,12-2,(8/29/17),,,,,,,,,,,,,,,,8/14/17,,,,,,,,,,,,,8/22/17,,,,,,,,,,,,F,8/29/17,2.06,5.6,2,NA,5,6,0,NA,herb,1a,,9/3/17,F,2.66,9.4,2,NA,4,2,5,2.8,,,,9/12/17,F,2.66,9.4,2,NA,3,1,8,4.1,NA,,NA,9/19/17,P,2.66,9.4,2,NA,0,0,8,4.1,NA,,9/30/17,P,2.37,9.7,1,NA,0,0,3,4.5,NA,woody growth at base,
